id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,usage_type,power
85278,Abeche_VOR_TD,AE,Abeche,VOR,114500,13.84510040,20.84499931,1804,TD,BOTH,HIGH
85279,Dudle_NDB_US,AE,Dudle,NDB,351,35.21730042,-106.71299744,,US,TERMINAL,LOW
85280,Jones_NDB_US,AEA,Jones,NDB,373,36.61449814,-78.05319977,270,US,TERMINAL,LOW
85281,Antlers_NDB_US,AEE,Antlers,NDB,391,34.19179916,-95.65190125,569,US,TERMINAL,LOW
85282,Albert_Lea_VOR-DME_US,AEL,Albert Lea,VOR-DME,109800,43.68180084,-93.37079620,1265,US,TERMINAL,LOW
85283,Nabesna_NDB_US,AES,Nabesna,NDB,390,62.96580124,-141.88800049,,US,LO,MEDIUM
85284,Alexandria_VORTAC_US,AEX,Alexandria,VORTAC,116100,31.25670052,-92.50099945,80,US,BOTH,HIGH
85285,Waverly_NDB_US,AEY,Waverly,NDB,329,36.11619949,-87.74130249,708,US,TERMINAL,LOW
85286,Archerfield_NDB_AU,AF,Archerfield,NDB,419,-27.57029915,153.01600647,63,AU,BOTH,LOW
85287,Watford_City_NDB_US,AFD,Watford City,NDB,400,47.81510162,-103.25800323,2066,US,TERMINAL,LOW
85288,Kake_NDB-DME_US,AFE,Kake,NDB-DME,223,56.96390152,-133.91200256,170,US,LO,LOW
85289,Affligem_VOR-DME_BE,AFI,Affligem,VOR-DME,114900,50.90779877,4.13888979,284,BE,TERMINAL,HIGH
85290,Nebraska_City_NDB_US,AFK,Nebraska City,NDB,347,40.60559845,-95.86080170,1160,US,TERMINAL,LOW
85291,Manas_TACAN_KG,AFM,Manas,TACAN,134000,43.06219864,74.47070313,2091,KG,BOTH,LOW
85292,Afienou_NDB_CI,AFO,Afienou,NDB,393,5.41113997,-2.91647005,,CI,BOTH,MEDIUM
85293,Anson_Co_NDB_US,AFP,Anson Co,NDB,283,35.02399826,-80.08300018,302,US,TERMINAL,LOW
85294,Afonsos_NDB_BR,AFS,Afonsos,NDB,270,-22.86700058,-43.36690140,112,BR,BOTH,MEDIUM
85295,Aek_Godang_NDB_ID,AG,Aek Godang,NDB,233,1.39833999,99.42900085,935,ID,BOTH,MEDIUM
85296,Agra_NDB_IN,AG,Agra,NDB,250,27.15019989,77.96530151,,IN,BOTH,HIGH
85297,Abuja_NDB_NG,AG,Abuja,NDB,321,9.02803993,7.27704000,,NG,TERMINAL,LOW
85298,Agoy_NDB_RU,AG,Agoy,NDB,381,44.13330078,39.03329849,,RU,BOTH,HIGH
85299,Sembawang_NDB_SG,AG,Sembawang,NDB,325,1.42332995,103.82299805,86,SG,BOTH,LOW
85300,Bushe_NDB_US,AG,Bushe,NDB,233,33.28689957,-81.94689941,,US,TERMINAL,LOW
85301,Augsburg_NDB_DE,AGB,Augsburg,NDB,318,48.42430115,10.93309975,1542,DE,BOTH,LOW
85302,Allegheny_VOR-DME_US,AGC,Allegheny,VOR-DME,110000,40.27870178,-80.04090118,1290,US,LO,MEDIUM
85303,Altenburg_DME_DE,AGD,Altenburg,DME,115300,50.98270035,12.51229954,624,DE,TERMINAL,LOW
85304,Agra_VOR-DME_IN,AGG,Agra,VOR-DME,112000,27.15069962,77.94750214,551,IN,BOTH,MEDIUM
85305,Agalega_NDB_MU,AGG,Agalega,NDB,429,-10.36670017,56.59999847,,MU,BOTH,MEDIUM
85306,Anchialos_VOR-DME_GR,AGH,Anchialos,VOR-DME,110400,39.21620178,22.79190063,65,GR,BOTH,MEDIUM
85307,Araguaina_NDB_BR,AGI,Araguaina,NDB,205,-7.23350000,-48.23899841,771,BR,BOTH,MEDIUM
504648,Gooch Springs_VORTAC_US,AGJ,Gooch Springs,VORTAC,112500,31.18500000,-98.14100000,1191,US,HI,HIGH
85308,Agen_VOR-DME_FR,AGN,Agen,VOR-DME,114800,43.88800049,0.87286103,868,FR,BOTH,HIGH
85309,Alagoinhas_NDB_BR,AGN,Alagoinhas,NDB,310,-12.15270042,-38.38949966,,BR,LO,MEDIUM
85310,Aguascalientes_VOR-DME_MX,AGU,Aguascalientes,VOR-DME,113600,21.71139908,-102.31900024,6112,MX,BOTH,HIGH
85311,Monteagudo_NDB_BO,AGU,Monteagudo,NDB,305,-19.83550072,-63.96530151,,BO,LO,MEDIUM
85312,Aggeneys_VOR-DME_ZA,AGV,Aggeneys,VOR-DME,116700,-29.48110008,18.56250000,3356,ZA,BOTH,HIGH
85313,Acarigua_VOR-DME_VE,AGV,Acarigua,VOR-DME,113400,9.55475044,-69.23619843,640,VE,BOTH,HIGH
85314,Acarigua_NDB_VE,AGV,Acarigua,NDB,225,9.55169010,-69.23290253,640,VE,LO,MEDIUM
85315,Ayaguz_VOR_KZ,AGZ,Ayaguz,VOR,113600,47.93109894,80.44969940,,KZ,BOTH,HIGH
85316,Wagner_NDB_US,AGZ,Wagner,NDB,392,43.06250000,-98.29229736,1462,US,TERMINAL,LOW
85317,Ahmedabad_NDB_IN,AH,Ahmedabad,NDB,215,23.14139938,72.69969940,,IN,BOTH,HIGH
85318,Antalaha_NDB_MG,AH,Antalaha,NDB,321,-14.99890041,50.31790161,,MG,BOTH,MEDIUM
85319,Amedee_VOR-DME_US,AHC,Amedee,VOR-DME,109000,40.26789856,-120.15200043,4028,US,TERMINAL,LOW
85320,Ameron_NDB_US,AHH,Ameron,NDB,278,45.28139877,-92.37129974,1080,US,TERMINAL,LOW
85321,Athens_VORTAC_US,AHN,Athens,VORTAC,109600,33.94760132,-83.32479858,790,US,BOTH,MEDIUM
85322,Alghero_TACAN_IT,AHO,Alghero,TACAN,109300,40.63610077,8.28944016,88,IT,BOTH,HIGH
85323,Wahoo_NDB_US,AHQ,Wahoo,NDB,400,41.23920059,-96.59839630,1221,US,TERMINAL,LOW
85324,Ashiya_TACAN_JP,AHT,Ashiya,TACAN,108600,33.88830185,130.64999390,84,JP,BOTH,HIGH
85325,Amchitka_NDB-DME_US,AHT,Amchitka,NDB-DME,379,51.37969971,-179.25799561,221,US,BOTH,LOW
85326,Athens_NDB_US,AHX,Athens,NDB,269,32.15930176,-95.83020020,440,US,TERMINAL,LOW
85327,Sao_Joao_NDB_BR,AI,Sao Joao,NDB,320,-1.28132999,-44.90330124,,BR,BOTH,MEDIUM
85328,Aitutaki_NDB_CK,AI,Aitutaki,NDB,320,-18.82480049,-159.77299500,114,CK,BOTH,HIGH
85329,Akchi_NDB_KZ,AI,Akchi,NDB,288,43.97219849,76.33580017,,KZ,BOTH,MEDIUM
85330,Tura_NDB_RU,AI,Tura,NDB,430,64.28500366,100.20300293,,RU,BOTH,HIGH
85331,Video_NDB_US,AI,Video,NDB,371,40.06949997,-85.51069641,970,US,TERMINAL,LOW
85332,Addmo_NDB_US,AI,Addmo,NDB,400,34.23239899,-96.93309784,715,US,LO,LOW
85333,Alliance_VOR-DME_US,AIA,Alliance,VOR-DME,111800,42.05559921,-102.80400085,3925,US,LO,MEDIUM
85334,Antigo_NDB_US,AIG,Antigo,NDB,347,45.15859985,-89.11380005,1518,US,TERMINAL,LOW
85830,Basa_NDB_PH,BB,Basa,NDB,404,14.98180008,120.48500061,151,PH,BOTH,MEDIUM
85335,Aiken_NDB_US,AIK,Aiken,NDB,347,33.65179825,-81.67710114,530,US,TERMINAL,LOW
85336,Al_Ain_NDB_AE,AIN,Al Ain,NDB,399,24.24860001,55.60430145,,AE,BOTH,MEDIUM
85337,Atlantic_NDB_US,AIO,Atlantic,NDB,365,41.40399933,-95.04630280,1153,US,LO,LOW
85338,Bellaire_VOR-DME_US,AIR,Bellaire,VOR-DME,117100,40.01699829,-80.81729889,1290,US,BOTH,HIGH
85339,Aitkin_NDB_US,AIT,Aitkin,NDB,397,46.54750061,-93.67520142,1207,US,TERMINAL,LOW
85340,Aliceville_NDB_US,AIV,Aliceville,NDB,254,33.11399841,-88.18560028,,US,LO,LOW
85341,Nanwak_NDB-DME_US,AIX,Nanwak,NDB-DME,323,60.38499832,-166.21499634,33,US,LO,MEDIUM
85342,Kaiser_NDB_US,AIZ,Kaiser,NDB,377,38.09659958,-92.55310059,863,US,TERMINAL,LOW
85343,Ouani_NDB_KM,AJ,Ouani,NDB,369,-12.13199997,44.42860031,,KM,BOTH,MEDIUM
85344,Aghajari_NDB_IR,AJ,Aghajari,NDB,365,30.75000000,49.68330002,88,IR,BOTH,HIGH
85345,Krasnoyarsk_NDB_RU,AJ,Krasnoyarsk,NDB,334,56.19329834,92.40670013,,RU,TERMINAL,HIGH
85346,Staritsa_NDB_RU,AJ,Staritsa,NDB,430,56.51670074,34.93330002,,RU,BOTH,HIGH
85347,Mt_Macajna_NDB_GU,AJA,Mt Macajna,NDB,385,13.45489979,144.73699951,660,GU,TERMINAL,HIGH
85348,Awaji_VOR-DME_JP,AJE,Awaji,VOR-DME,115600,34.27030182,134.71299744,884,JP,BOTH,LOW
85349,Al_Jouf_VORTAC_SA,AJF,Al Jouf,VORTAC,117800,29.78899956,40.07419968,2261,SA,BOTH,HIGH
85350,Mt_Carmel_NDB_US,AJG,Mt Carmel,NDB,524,38.61199951,-87.72609711,430,US,LO,LOW
85351,Ajaccio_VOR-DME_FR,AJO,Ajaccio,VOR-DME,114800,41.77050018,8.77466965,2142,FR,BOTH,HIGH
85352,Habersham_NDB_US,AJR,Habersham,NDB,347,34.50149918,-83.54989624,1462,US,TERMINAL,LOW
85353,Andri_NDB_US,AJW,Andri,NDB,281,45.79169846,-95.30549622,1404,US,TERMINAL,LOW
85354,Ash_Flat_NDB_US,AJX,Ash Flat,NDB,344,36.18059921,-91.60659790,815,US,TERMINAL,LOW
85355,Astra_Kesetra_NDB_ID,AK,Astra Kesetra,NDB,221,-4.61242008,105.23100281,63,ID,BOTH,MEDIUM
85356,Akeno_NDB_JP,AK,Akeno,NDB,380,34.52780151,136.69700623,,JP,BOTH,MEDIUM
85357,Astana_NDB_KZ,AK,Astana,NDB,318,51.06000137,71.52610016,,KZ,BOTH,MEDIUM
85358,Akure_NDB_NG,AK,Akure,NDB,276,7.22671986,5.29322004,,NG,LO,MEDIUM
85359,Abakan_NDB_RU,AK,Abakan,NDB,360,53.76670074,91.40499878,,RU,TERMINAL,HIGH
85360,Aleksandrovka_NDB_RU,AK,Aleksandrovka,NDB,113,49.58330154,44.31669998,,RU,BOTH,HIGH
85361,Saldo_NDB_US,AK,Saldo,NDB,355,58.73720169,-156.77799988,,US,BOTH,MEDIUM
85362,Akron_NDB_US,AK,Akron,NDB,362,41.06980133,-81.38749695,,US,TERMINAL,LOW
85363,Aktyubinsk_VOR-DME_KZ,AKB,Aktyubinsk,VOR-DME,113400,50.26309967,57.18389893,735,KZ,BOTH,HIGH
85364,Trabzon_NDB_TR,AKC,Trabzon,NDB,392,41.08940125,39.46920013,104,TR,BOTH,HIGH
85365,Amakusa_VOR-DME_JP,AKE,Amakusa,VOR-DME,113450,32.48099899,130.16000366,354,JP,LO,LOW
85366,Akhisar_TACAN_TR,AKI,Akhisar,TACAN,110200,38.81949997,27.82719994,285,TR,BOTH,LOW
85367,Akureyri_VOR-DME_IS,AKI,Akureyri,VOR-DME,113600,65.75969696,-18.00419998,2053,IS,BOTH,HIGH
85368,Anduki_NDB_BN,AKI,Anduki,NDB,250,4.63028002,114.37200165,59,BN,BOTH,MEDIUM
85369,Al_Kharj_VORTAC_SA,AKJ,Al Kharj,VORTAC,117300,24.06819916,47.40760040,1479,SA,BOTH,LOW
85370,Haskell_NDB_US,AKL,Haskell,NDB,407,33.19110107,-99.72000122,1622,US,LO,LOW
85371,King_Salmon_VORTAC_US,AKN,King Salmon,VORTAC,112800,58.72470093,-156.75199890,89,US,BOTH,HIGH
85372,Akron_VOR-DME_US,AKO,Akron,VOR-DME,114400,40.15560150,-103.18000031,4620,US,LO,HIGH
85373,Anaktuvuk_Pass_NDB_US,AKP,Anaktuvuk Pass,NDB,348,68.13659668,-151.74400330,2085,US,LO,LOW
85374,Wakefield_NDB_US,AKQ,Wakefield,NDB,274,36.98320007,-77.00109863,115,US,TERMINAL,LOW
85375,Akrotiri_TACAN_CY,AKR,Akrotiri,TACAN,116000,34.57939911,32.96279907,237,CY,BOTH,HIGH
85376,Akeno_TACAN_JP,AKT,Akeno,TACAN,112050,34.52849960,136.67500305,20,JP,BOTH,HIGH
85377,Preveza_Aktion_VOR-DME_GR,AKT,Preveza/Aktion,VOR-DME,110000,38.92490005,20.76149940,-10,GR,TERMINAL,MEDIUM
85378,Aktau_VOR-DME_KZ,AKT,Aktau,VOR-DME,113300,43.85860062,51.10189819,59,KZ,BOTH,HIGH
85379,Akujarvi_NDB_FI,AKU,Akujarvi,NDB,432,68.67839813,27.61459923,,FI,LO,LOW
85380,Klawock_NDB-DME_US,AKW,Klawock,NDB-DME,229,55.56859970,-133.07899475,30,US,TERMINAL,MEDIUM
85381,Malolo_NDB_FJ,AL,Malolo,NDB,385,-17.82559967,177.38699341,,FJ,BOTH,LOW
85382,Halim_Perdanakusuma_NDB_ID,AL,Halim Perdanakusuma,NDB,215,-6.19396019,107.04000092,84,ID,BOTH,MEDIUM
85383,Embakasi_NDB_KE,AL,Embakasi,NDB,379,-1.37608004,36.91910172,,KE,BOTH,HIGH
85384,Almaty_NDB_KZ,AL,Almaty,NDB,443,43.38259888,77.10209656,,KZ,BOTH,MEDIUM
85385,Lepsoy_NDB_NO,AL,Lepsoy,NDB,398,62.59609985,6.22151995,,NO,TERMINAL,LOW
85386,Alabat_NDB_PH,AL,Alabat,NDB,247,14.22029972,121.92400360,6,PH,BOTH,MEDIUM
85387,Baykit_NDB_RU,AL,Baykit,NDB,326,61.70669937,96.50000000,,RU,BOTH,HIGH
85388,Alushta_NDB_UA,AL,Alushta,NDB,384,44.67470169,34.39680099,,UA,BOTH,HIGH
85389,Price_NDB_US,AL,Price,NDB,382,42.62220001,-92.50939941,921,US,TERMINAL,LOW
85390,Trina_NDB_US,AL,Trina,NDB,353,46.17549896,-118.19599915,,US,TERMINAL,MEDIUM
85391,Hawky_NDB_US,AL,Hawky,NDB,219,42.81729889,-73.81060028,,US,TERMINAL,LOW
85392,Alpos_NDB_US,AL,Alpos,NDB,218,38.85509872,-89.93820190,,US,TERMINAL,LOW
85393,Alta_NDB_NO,ALA,Alta,NDB,358,69.99230194,23.29319954,44,NO,TERMINAL,LOW
85394,Albany_VORTAC_US,ALB,Albany,VORTAC,115300,42.74720001,-73.80319977,275,US,BOTH,MEDIUM
85395,Allersberg_VOR-DME_DE,ALB,Allersberg,VOR-DME,111200,49.21440125,11.22140026,1434,DE,BOTH,HIGH
85396,Albenga_VOR-DME_IT,ALB,Albenga,VOR-DME,116950,44.04819870,8.12761974,136,IT,BOTH,MEDIUM
85397,Amami_VORTAC_JP,ALC,Amami,VORTAC,115500,28.44370079,129.58399963,996,JP,BOTH,HIGH
85398,Alcantara_NDB_BR,ALC,Alcantara,NDB,230,-2.38150001,-44.39929962,148,BR,BOTH,MEDIUM
85399,Allendale_VOR_US,ALD,Allendale,VOR,116700,33.01250076,-81.29219818,190,US,LO,MEDIUM
85400,Al_Udeid_VORTAC_QA,ALD,Al Udeid,VORTAC,115200,25.13949966,51.30509949,37,QA,BOTH,LOW
85401,Alderney_NDB_GG,ALD,Alderney,NDB,383,49.70890045,-2.19970012,331,GG,LO,LOW
85402,Aleppo_VOR-DME_SY,ALE,Aleppo,VOR-DME,114500,36.17919922,37.20959854,1276,SY,BOTH,HIGH
85403,Aleppo_NDB_SY,ALE,Aleppo,NDB,396,36.17800140,37.20660019,,SY,BOTH,HIGH
85404,Alster_DME_DE,ALF,Alster,DME,115800,53.63529968,9.99413967,66,DE,TERMINAL,LOW
85405,Alghero_VORTAC_IT,ALG,Alghero,VORTAC,113800,40.62810135,8.24388981,1447,IT,BOTH,HIGH
86391,Barth_NDB_DE,BTH,Barth,NDB,373,54.33840179,12.68610001,45,DE,LO,LOW
85406,Alghero_NDB_IT,ALG,Alghero,NDB,382,40.63999939,8.29166985,,IT,LO,LOW
85407,Ciudad_Del_Este_NDB_PY,ALG,Ciudad Del Este,NDB,293,-25.36969948,-54.76139832,793,PY,LO,LOW
85408,Alice_VOR_US,ALI,Alice,VOR,114500,27.73979950,-98.02130127,170,US,LO,MEDIUM
85409,Aligarh_VOR-DME_IN,ALI,Aligarh,VOR-DME,117900,27.82929993,78.17829895,587,IN,BOTH,HIGH
85410,Cairo_NDB_EG,ALI,Cairo,NDB,310,30.16690063,31.38500023,,EG,TERMINAL,LOW
85411,Orca_Bay_NDB_US,ALJ,Orca Bay,NDB,233,60.47980118,-146.58700562,31,US,BOTH,MEDIUM
85412,Alma_VOR_SE,ALM,Alma,VOR,116400,55.41130066,13.55749989,,SE,RNAV,HIGH
85413,Almaty_VOR-DME_KZ,ALM,Almaty,VOR-DME,112300,43.37440109,77.08580017,2211,KZ,BOTH,HIGH
85414,Al_Hoceima_VOR-DME_MA,ALM,Al Hoceima,VOR-DME,115000,35.19110107,-3.84173012,46,MA,BOTH,HIGH
85415,Aix_Les_Milles_NDB_FR,ALM,Aix Les Milles,NDB,430,43.50780106,5.36046982,367,FR,TERMINAL,LOW
85416,Al_Ain_VOR-DME_AE,ALN,Al Ain,VOR-DME,112600,24.25979996,55.60639954,842,AE,BOTH,HIGH
85417,Waterloo_VORTAC_US,ALO,Waterloo,VORTAC,112200,42.55649948,-92.39890289,865,US,BOTH,HIGH
85418,Alexandroupolis_NDB_GR,ALP,Alexandroupolis,NDB,351,40.85749817,25.94420052,,GR,TERMINAL,LOW
85419,Alpine_NDB_US,ALP,Alpine,NDB,245,42.23870087,-76.76399994,,US,TERMINAL,LOW
85420,Alger_VOR-DME_DZ,ALR,Alger,VOR-DME,112500,36.69110107,3.21555996,82,DZ,BOTH,HIGH
85421,Alsie_VOR_DK,ALS,Alsie,VOR,114700,54.90539932,9.99337959,,DK,RNAV,HIGH
85422,Alamosa_VORTAC_US,ALS,Alamosa,VORTAC,113900,37.34920120,-105.81600189,7535,US,BOTH,HIGH
85423,Agadir_NDB_MA,ALS,Agadir,NDB,396,30.32029915,-9.31943989,,MA,BOTH,MEDIUM
85424,Alicante_VOR-DME_ES,ALT,Alicante,VOR-DME,113800,38.26829910,-0.57011402,166,ES,BOTH,HIGH
85425,Al_Hoceima_NDB_MA,ALU,Al Hoceima,NDB,401,35.18119812,-3.84455991,,MA,BOTH,HIGH
85426,Alliance_NDB_US,ALU,Alliance,NDB,380,42.04320145,-102.79900360,3923,US,TERMINAL,LOW
85427,Walla_Walla_VOR-DME_US,ALW,Walla Walla,VOR-DME,116400,46.08700180,-118.29299927,1150,US,LO,MEDIUM
85428,Alexandroupolis_VOR-DME_GR,ALX,Alexandroupolis,VOR-DME,113800,40.85499954,25.95719910,26,GR,BOTH,HIGH
85429,Ambriz_NDB_AO,AM,Ambriz,NDB,395,-7.83333015,13.10000038,,AO,BOTH,MEDIUM
85430,Arba_Minch_NDB_ET,AM,Arba Minch,NDB,275,6.05769014,37.60240173,,ET,BOTH,MEDIUM
85431,Amahai_NDB_ID,AM,Amahai,NDB,278,-3.34750009,128.92599487,30,ID,BOTH,MEDIUM
85432,Malacca_NDB_MY,AM,Malacca,NDB,298,2.26656008,102.25299835,,MY,BOTH,LOW
85433,Markovo_NDB_RU,AM,Markovo,NDB,325,64.66829681,170.30999756,,RU,BOTH,HIGH
85434,Surgut_NDB_RU,AM,Surgut,NDB,325,61.34329987,73.50669861,,RU,TERMINAL,MEDIUM
85435,Kazan_NDB_RU,AM,Kazan,NDB,475,55.63169861,49.20830154,,RU,BOTH,MEDIUM
85436,Verkhneimbatsk_NDB_RU,AM,Verkhneimbatsk,NDB,420,63.16669846,88.00000000,,RU,BOTH,HIGH
85437,Almeria_NDB_ES,AM,Almeria,NDB,284,36.87580109,-2.23990989,,ES,TERMINAL,LOW
85438,Picny_NDB_US,AM,Picny,NDB,388,27.86120033,-82.54579926,,US,TERMINAL,MEDIUM
85439,Pande_NDB_US,AM,Pande,NDB,251,35.14649963,-101.80500031,,US,TERMINAL,MEDIUM
85440,Gialam_NDB_VN,AM,Gialam,NDB,294,20.98889923,105.86100006,,VN,BOTH,MEDIUM
85441,Amberley_TACAN_AU,AMB,Amberley,TACAN,114700,-27.64170074,152.71600342,91,AU,BOTH,LOW
85442,Santiago_VOR-DME_CL,AMB,Santiago,VOR-DME,116100,-33.41970062,-70.78440094,1572,CL,BOTH,HIGH
85443,Amboise_VOR-DME_FR,AMB,Amboise,VOR-DME,113700,47.42890167,1.06444001,361,FR,BOTH,HIGH
85444,Amberley_NDB_AU,AMB,Amberley,NDB,359,-27.64889908,152.72399902,91,AU,BOTH,HIGH
85445,Ambato_NDB_EC,AMB,Ambato,NDB,360,-1.21324003,-78.57659912,8427,EC,BOTH,MEDIUM
85446,Amboise_NDB_FR,AMB,Amboise,NDB,341,47.41820145,1.04100001,354,FR,BOTH,MEDIUM
85447,Kasari_VOR-DME_JP,AME,Kasari,VOR-DME,113950,28.43470001,129.71099854,47,JP,LO,LOW
85448,Amendola_NDB_IT,AME,Amendola,NDB,334,41.50000000,15.83780003,,IT,BOTH,LOW
85449,Ambler_NDB-DME_US,AMF,Ambler,NDB-DME,403,67.10679626,-157.85800171,282,US,LO,MEDIUM
85450,Alma_VORTAC_US,AMG,Alma,VORTAC,115100,31.53650093,-82.50810242,200,US,BOTH,HIGH
85451,Andamooka_NDB_AU,AMK,Andamooka,NDB,206,-30.45350075,137.16700745,,AU,LO,LOW
85452,Armel_VORTAC_US,AML,Armel,VORTAC,113500,38.93460083,-77.46669769,297,US,BOTH,MEDIUM
85453,Andravida_TACAN_GR,AML,Andravida,TACAN,133400,37.92969894,21.28470039,55,GR,BOTH,LOW
85454,Amalias_NDB_GR,AML,Amalias,NDB,367,37.77470016,21.34670067,,GR,LO,MEDIUM
85455,Agadir_NDB_MA,AML,Agadir,NDB,402,30.32360077,-9.45471954,,MA,BOTH,MEDIUM
85456,Ambon_VOR-DME_ID,AMN,Ambon,VOR-DME,115500,-3.61491990,128.18600464,33,ID,BOTH,HIGH
85457,Amman_VOR-DME_JO,AMN,Amman,VOR-DME,116300,32.00410080,36.06600189,2264,JO,LO,MEDIUM
85458,Almeria_NDB_ES,AMN,Almeria,NDB,310,36.84840012,-2.37915993,,ES,LO,MEDIUM
85459,Alma_NDB_US,AMN,Alma,NDB,329,43.32339859,-84.78520203,,US,TERMINAL,LOW
85460,Amapa_NDB_BR,AMP,Amapa,NDB,275,2.06883001,-50.86050034,184,BR,BOTH,MEDIUM
85461,Almeria_VOR-DME_ES,AMR,Almeria,VOR-DME,114100,36.83319855,-2.25941992,233,ES,BOTH,HIGH
85462,Amsterdam_VOR-DME_NL,AMS,Amsterdam,VOR-DME,113950,52.33280182,4.70556021,-7,NL,TERMINAL,LOW
85463,West_Union_NDB_US,AMT,West Union,NDB,359,38.85589981,-83.56379700,886,US,TERMINAL,LOW
85464,Amberieu_TACAN_FR,AMU,Amberieu,TACAN,116300,45.98860168,5.33125019,801,FR,BOTH,HIGH
85465,Ambato_VOR-DME_EC,AMV,Ambato,VOR-DME,112700,-1.28588998,-78.54630280,9978,EC,LO,HIGH
85466,Ann_NDB_MM,AN,Ann,NDB,385,19.77029991,94.04019928,74,MM,BOTH,HIGH
85467,Anuradhapura_NDB_LK,AN,Anuradhapura,NDB,415,8.30360985,80.42970276,,LK,BOTH,MEDIUM
85468,Hiva_Oa_NDB_PF,AN,Hiva Oa,NDB,294,-9.75222015,-139.00100708,1506,PF,TERMINAL,MEDIUM
85469,Abidjan_NDB_CI,AN,Abidjan,NDB,306,5.34908009,-3.89041996,,CI,BOTH,MEDIUM
85470,Aguni_NDB_JP,AN,Aguni,NDB,268,26.59370041,127.23600006,44,JP,BOTH,LOW
85471,Kuching_NDB_MY,AN,Kuching,NDB,402,1.71831000,110.30899811,,MY,BOTH,MEDIUM
85472,Anapa_NDB_RU,AN,Anapa,NDB,443,44.96829987,37.30500031,,RU,TERMINAL,MEDIUM
85473,Belgorod_NDB_RU,AN,Belgorod,NDB,718,50.66500092,36.52669907,,RU,TERMINAL,HIGH
85474,Arvidsjaur_NDB_SE,AN,Arvidsjaur,NDB,381,65.63390350,19.14299965,,SE,LO,LOW
85475,Alamo_NDB_US,AN,Alamo,NDB,368,29.60490036,-98.57140350,,US,TERMINAL,MEDIUM
85476,Bogga_NDB_US,AN,Bogga,NDB,211,33.53440094,-85.93080139,,US,TERMINAL,LOW
85477,Boing_NDB_US,AN,Boing,NDB,245,32.73989868,-117.21600342,15,US,TERMINAL,LOW
85478,Andizhan_NDB_UZ,AN,Andizhan,NDB,422,40.69829941,72.25000000,,UZ,BOTH,HIGH
85479,Santa_Ana_NDB_BO,ANA,Santa Ana,NDB,345,-13.76299953,-65.43229675,,BO,LO,MEDIUM
85480,Contamana_NDB_PE,ANA,Contamana,NDB,380,-7.34528017,-75.00530243,,PE,BOTH,MEDIUM
85481,Annaba_VOR-DME_DZ,ANB,Annaba,VOR-DME,113500,36.81669998,7.80000019,16,DZ,BOTH,HIGH
85482,Annaba_NDB_DZ,ANB,Annaba,NDB,366,36.81809998,7.80249977,,DZ,BOTH,MEDIUM
85483,Ancona_VOR-DME_IT,ANC,Ancona,VOR-DME,110650,43.58639908,13.47109985,842,IT,BOTH,HIGH
85484,Anchorage_VOR-DME_US,ANC,Anchorage,VOR-DME,114300,61.15079880,-150.20700073,287,US,BOTH,HIGH
85485,Ancona_NDB_IT,ANC,Ancona,NDB,375,43.58670044,13.47220039,,IT,BOTH,LOW
85486,Andong_VOR-DME_CN,AND,Andong,VOR-DME,114800,30.25329971,121.21800232,17,CN,BOTH,HIGH
85487,Andoya_VOR-DME_NO,AND,Andoya,VOR-DME,112200,69.28780365,16.14139938,54,NO,RNAV,HIGH
85488,Andahuaylas_VOR-DME_PE,AND,Andahuaylas,VOR-DME,114300,-13.71420002,-73.37779999,11997,PE,BOTH,HIGH
85489,Andranik_NDB_AM,AND,Andranik,NDB,122,39.83029938,44.99250031,,AM,BOTH,MEDIUM
85490,Andahuaylas_NDB_PE,AND,Andahuaylas,NDB,290,-13.70969963,-73.34999847,11300,PE,LO,LOW
85491,Anderson_NDB_US,AND,Anderson,NDB,230,34.49810028,-82.70850372,760,US,TERMINAL,LOW
85492,Arlanda_DME_SE,ANE,Arlanda,DME,113300,59.69400024,18.05990028,108,SE,TERMINAL,LOW
85493,Angers_VOR_FR,ANG,Angers,VOR,113000,47.53689957,-0.85183299,283,FR,BOTH,HIGH
85494,Wallblake_NDB_AI,ANG,Wallblake,NDB,209,18.20520020,-63.09260178,,AI,LO,MEDIUM
85495,Aniak_NDB_US,ANI,Aniak,NDB,359,61.59019852,-159.59800720,,US,BOTH,MEDIUM
85496,Anarak_VOR-DME_IR,ANK,Anarak,VOR-DME,112700,33.53749847,53.72969818,3348,IR,BOTH,HIGH
85497,Ankara_NDB-DME_TR,ANK,Ankara,NDB-DME,356,39.95309830,32.82809830,2749,TR,TERMINAL,LOW
85498,Nea_Anchialos_TACAN_GR,ANL,Nea Anchialos,TACAN,115600,39.21390152,22.74419975,313,GR,BOTH,LOW
85499,Annette_Island_VOR-DME_US,ANN,Annette Island,VOR-DME,117100,55.06039810,-131.57800293,174,US,BOTH,HIGH
85500,Anapolis_VOR-DME_BR,ANP,Anapolis,VOR-DME,115400,-16.26070023,-48.99200058,2960,BR,BOTH,HIGH
85501,Anapolis_NDB_BR,ANP,Anapolis,NDB,415,-16.31739998,-49.04029846,2960,BR,LO,MEDIUM
85502,Angola_NDB_US,ANQ,Angola,NDB,347,41.63980103,-85.08689880,982,US,TERMINAL,LOW
85503,Andrews_NDB_US,ANR,Andrews,NDB,245,32.34859848,-102.53600311,3170,US,LO,LOW
